시도,지점명,위도,경도,발생건수,사상자수,사망자수,중상자수,경상자수
충청남도,충청남도 홍성군 홍성읍(대교2교차로 인근),36.602887218543,126.677750150747,6,9,0,0,9
충청남도,충청남도 예산군 예산읍(검문소삼거리 인근),36.738968414531,126.858656060327,7,14,0,1,13
충청남도,충청남도 예산군 덕산면(덕산회전교차로 인근),36.709185307326,126.673108699305,6,13,0,0,13
충청남도,충청남도 예산군 예산읍(무한교차로 인근),36.682912138056,126.826459595432,5,6,0,0,6
충청남도,충청남도 태안군 태안읍(동문리842 인근),36.753999854079,126.296978363753,9,10,0,3,5
충청남도,충청남도 태안군 태안읍(화동교차로 인근),36.753435766916,126.321775099834,7,12,0,1,10
충청남도,충청남도 태안군 태안읍(성심사거리 인근),36.751399916742,126.302234059347,5,6,0,5,0
전라북도,전라북도 전주시 완산구 효자동3가(이동교사거리 인근),35.813662713454,127.112638886475,23,36,0,4,32
전라북도,전라북도 전주시 완산구 효자동3가(효자동2가1171 인근),35.81470620222,127.106766459204,20,27,0,10,17
전라북도,전라북도 전주시 덕진구 덕진동1가(덕진시외버스간이터미 인근),35.844282681191,127.124752074548,17,23,0,2,21
전라북도,전라북도 군산시 나운동(원불교나운교당 인근),35.962429182348,126.696647104878,22,40,0,5,32
전라북도,전라북도 군산시 장재동(군산화물역사거리 인근),35.980067962453,126.719551730326,22,28,0,8,18
전라북도,전라북도 군산시 수송동(수송동행정복지센터 인근),35.964962053643,126.716999747538,18,19,0,2,14
전라북도,전라북도 익산시 영등동(영등동872 인근),35.959225932118,126.976754713058,16,23,0,6,17
전라북도,전라북도 익산시 어양동(하나로사거리 인근),35.959334928152,126.98157052326,14,16,0,5,10
전라북도,전라북도 익산시 중앙동1가(익산역삼거리 인근),35.939945732797,126.947175702495,13,21,0,3,18
전라북도,전라북도 정읍시 수성동(정읍제일고등학교 인근),35.570486229152,126.852610893976,11,19,2,2,14
전라북도,전라북도 정읍시 시기동(정동교북측 인근),35.557226276867,126.865683264769,9,14,0,2,12
전라북도,전라북도 정읍시 상동(GS25정읍중앙점 인근),35.559825508237,126.867466034928,8,10,0,2,8
전라북도,전라북도 남원시 금동(왕정동1437 인근),35.406665056147,127.373575918194,5,6,0,1,5
전라북도,전라북도 남원시 천거동(노암동 인근),35.401162129728,127.378156083536,5,12,1,0,11
전라북도,전라북도 남원시 왕정동(서문사거리 인근),35.409366257146,127.376523869781,4,4,0,0,4
전라북도,전라북도 김제시 요촌동(쇼핑센터사거리 인근),35.801131533984,126.884761198469,10,12,0,5,7
전라북도,전라북도 김제시 요촌동(터미널사거리 인근),35.802526337511,126.892460480665,7,12,0,0,11
전라북도,전라북도 김제시 요촌동(이디야커피김제중앙점 인근),35.799809181639,126.887901979991,4,10,0,2,8
전라북도,전라북도 완주군 삼례읍(삼례사거리 인근),35.91053308782,127.072597700123,6,6,1,2,3
전라북도,전라북도 완주군 삼례읍(삼례농협 인근),35.911585118347,127.074251792585,4,4,0,3,1
전라북도,전라북도 완주군 삼례읍(삼례IC사거리 인근),35.918845994535,127.085270387018,4,5,0,3,2
전라북도,전라북도 진안군 진안읍(군상리4324 인근),35.791427235769,127.427122623011,4,4,0,2,2
전라북도,전라북도 진안군 진안읍(진안우체국앞 인근),35.792135583182,127.430150600769,4,5,0,3,2
전라북도,전라북도 무주군 무주읍(무주2교차로 인근),36.00999232707,127.67680350258,4,8,0,5,3
전라북도,전라북도 무주군 무주읍(무주대교 인근),36.007328556754,127.667220355635,3,4,1,1,2
전라북도,전라북도 임실군 임실읍(이도리7412 인근),35.614777487386,127.280469172414,3,4,0,0,3
전라북도,전라북도 임실군 임실읍(두곡삼거리 인근),35.631635208093,127.290656158355,3,4,0,0,4
전라북도,전라북도 임실군 관촌면(오수관촌농협 인근),35.674632180924,127.269992668626,3,3,1,2,0
전라북도,전라북도 순창군 순창읍(순창종합버스터미널 인근),35.377399087898,127.140996793067,5,6,1,2,2
전라북도,전라북도 순창군 순창읍(경천교남측 인근),35.370632761493,127.140897747132,3,7,0,0,7
전라북도,전라북도 순창군 순창읍(순창IC교차로 인근),35.369446398333,127.139152710728,3,6,0,1,5
전라북도,전라북도 고창군 대산면(대산사거리 인근),35.339556900432,126.600843605245,3,5,0,2,3
전라북도,전라북도 부안군 부안읍(터미널사거리 인근),35.726123315231,126.736214984332,15,20,0,7,13
전라북도,전라북도 부안군 부안읍(아담사거리 인근),35.726372536256,126.733212721788,8,12,0,3,9
전라북도,전라북도 부안군 부안읍(구소방서사거리 인근),35.723237656085,126.731497534781,3,7,0,0,7
전라남도,전라남도 목포시 용해동(용해동94112 인근),34.812057996692,126.399733504093,41,69,1,2,63
전라남도,전라남도 목포시 옥암동(온세대교회 인근),34.81074809636,126.423731852638,33,57,0,3,48
전라남도,전라남도 목포시 옥암동(뉴에버그린모텔 인근),34.800321477967,126.430773837438,23,39,0,6,30
전라남도,전라남도 여수시 학동(시청앞로터리 인근),34.761414273764,127.662917418005,36,44,0,1,41
전라남도,전라남도 여수시 충무동(교동사거리 인근),34.740275743245,127.73141329329,26,33,0,7,26
전라남도,전라남도 여수시 문수동(제13호광장 인근),34.7485846174,127.699490418349,25,44,0,3,38
전라남도,전라남도 순천시 조례동(광주은행연향동지점 인근),34.95368699257,127.518875292861,33,51,0,3,46
전라남도,전라남도 순천시 풍덕동(풍덕동220 인근),34.941360028452,127.507217981924,20,25,0,3,22
전라남도,전라남도 순천시 조례동(조례동1725 인근),34.958084434559,127.519401229883,18,22,0,4,18
전라남도,전라남도 나주시 빛가람동(전력로사거리 인근),35.021171258255,126.784932429586,9,13,0,1,11
전라남도,전라남도 나주시 성북동(성북동9810 인근),35.035803188374,126.720193863354,7,13,0,1,11
전라남도,전라남도 나주시 빛가람동(빛가람동196 인근),35.022285538954,126.788200671122,7,8,0,1,6
전라남도,전라남도 광양시 중동(KT광양지점 인근),34.938499180703,127.695043419219,12,14,0,5,9
전라남도,전라남도 광양시 광양읍(인동교차로 인근),34.970881524672,127.589503449925,12,18,0,2,15
전라남도,전라남도 광양시 마동(남양우유동광양대리점 인근),34.951210774967,127.696847200239,11,15,0,1,14
전라남도,전라남도 담양군 담양읍(담양읍행정복지센터 인근),35.319769800038,126.981165439832,11,13,0,2,10
전라남도,전라남도 담양군 담양읍(담양읍삼거리 인근),35.31507192603,126.983480722856,10,12,0,1,11
전라남도,전라남도 담양군 담양읍(백동사거리 인근),35.309244509828,126.982020162699,9,17,0,3,14
전라남도,전라남도 곡성군 옥과면(용두교 인근),35.271567962194,127.134791480841,5,8,1,5,2
전라남도,전라남도 곡성군 오산면(오산교차로 인근),35.263415784114,127.12004259299,5,10,0,2,8
전라남도,전라남도 곡성군 겸면(평장삼거리 인근),35.274544072453,127.145803743147,3,4,0,2,2
전라남도,전라남도 구례군 구례읍(구례실내체육관입구 인근),35.214295281606,127.467146250099,4,7,0,1,6
전라남도,전라남도 구례군 구례읍(구례경찰서 인근),35.208737376932,127.464501221654,3,4,0,2,1
전라남도,전라남도 구례군 구례읍(돌틈삼거리 인근),35.216162118591,127.464521699217,3,3,0,1,2
전라남도,전라남도 고흥군 고흥읍(파리바게뜨고흥중앙점 인근),34.607477150068,127.283945698735,6,7,0,2,3
전라남도,전라남도 고흥군 고흥읍(봉황2교 인근),34.608433881236,127.288352452303,5,5,0,2,3
전라남도,전라남도 고흥군 도양읍(소방서사거리 인근),34.526074628361,127.140811372646,4,4,0,1,3
전라남도,전라남도 보성군 벌교읍(벌교리899 인근),34.844857978625,127.344114640578,4,4,0,2,2
전라남도,전라남도 보성군 벌교읍(회정교차로 인근),34.847165068825,127.350871507913,4,7,0,0,6
전라남도,전라남도 보성군 보성읍(참국화갤러리카페 인근),34.767942461489,127.083449887601,3,4,0,1,3
전라남도,전라남도 화순군 화순읍(대광아파트교차로 인근),35.055662086144,126.978394053042,7,7,0,2,5
전라남도,전라남도 화순군 도곡면(효자2길88 인근),34.997853555306,126.916149043342,6,6,0,0,6
전라남도,전라남도 화순군 화순읍(대리교 인근),35.05121002563,126.972266531274,5,13,0,1,11
전라남도,전라남도 장흥군 장흥읍(장흥교오거리 인근),34.679662188275,126.90526731853,5,8,0,0,8
전라남도,전라남도 장흥군 관산읍(옥당사거리 인근),34.562526180657,126.938797700152,4,4,0,0,3
전라남도,전라남도 장흥군 장흥읍(순지교차로 인근),34.657575962077,126.886252573896,4,16,0,2,13
전라남도,전라남도 강진군 성전면(성전육교 인근),34.697754837331,126.708465917866,5,10,0,2,8
전라남도,전라남도 강진군 성전면(신풍삼거리 인근),34.719607711941,126.709323386363,4,7,0,2,5
전라남도,전라남도 강진군 마량면(강진남부농협마량지점 인근),34.450472492832,126.816902730275,3,3,0,1,1
전라남도,전라남도 해남군 해남읍(홍교북측 인근),34.570033501663,126.598772102348,10,13,1,3,8
전라남도,전라남도 해남군 해남읍(농협해남군지부 인근),34.571784062602,126.599443213331,8,10,1,4,5
전라남도,전라남도 해남군 해남읍(해리1923 인근),34.570957100908,126.609669416907,8,11,0,2,9
전라남도,전라남도 영암군 삼호읍(호등교차로 인근),34.745961203261,126.479106230764,6,8,0,0,8
전라남도,전라남도 영암군 삼호읍(서창리1193 인근),34.727865793286,126.552077745888,6,17,0,3,12
전라남도,전라남도 영암군 미암면(서영암농협본점 인근),34.725568217913,126.568899414573,4,4,0,0,4
전라남도,전라남도 무안군 삼향읍(남악리2106 인근),34.812860337647,126.460184127991,15,21,0,2,19
전라남도,전라남도 무안군 삼향읍(남악리21061 인근),34.810987988717,126.460252082563,8,10,0,1,9
전라남도,전라남도 무안군 삼향읍(전남교육청사거리 인근),34.814452229399,126.471179903026,7,9,0,0,9
전라남도,전라남도 함평군 함평읍(엑스포삼거리 인근),35.059299672949,126.521756204682,4,8,0,0,6
전라남도,전라남도 함평군 월야면(월야사거리 인근),35.179517016002,126.625663319004,4,7,0,0,5
전라남도,전라남도 함평군 함평읍(기각사거리 인근),35.066396203429,126.525485973795,3,6,0,0,5
전라남도,전라남도 영광군 법성면(법성리1127 인근),35.361950040962,126.443829120213,5,5,0,2,3
전라남도,전라남도 영광군 영광읍(백학리38141 인근),35.277949410239,126.503613413924,5,6,0,1,4
전라남도,전라남도 영광군 영광읍(남천삼거리 인근),35.27394662404,126.504554832336,4,4,0,3,0
전라남도,전라남도 장성군 장성읍(케냐에스프레소 인근),35.299833993146,126.78157857439,9,9,0,4,4
전라남도,전라남도 장성군 장성읍(장성군청 인근),35.301575632811,126.783755522797,4,4,0,2,1
전라남도,전라남도 장성군 진원면(마흥교차로 인근),35.265155570276,126.805643121131,4,6,0,1,5
전라남도,전라남도 완도군 완도읍(완도농협본점 인근),34.318845024702,126.74689126172,13,29,0,2,27
전라남도,전라남도 완도군 완도읍(강진완도축산농협완도 인근),34.313685149174,126.75667966813,8,9,0,3,6
전라남도,전라남도 완도군 완도읍(현대자동차완도지점 인근),34.317161367027,126.74842441875,7,8,0,0,8
전라남도,전라남도 진도군 진도읍(남동리7781 인근),34.479877250754,126.263726675737,12,15,0,4,11
전라남도,전라남도 진도군 진도읍(남동리7731 인근),34.481640367129,126.259600676121,3,3,0,1,2
전라남도,전라남도 신안군 암태면(암태파출소 인근),34.828931836846,126.114230478937,3,3,0,3,0
전라남도,전라남도 신안군 압해읍(압해읍삼거리 인근),34.865214399336,126.312006947955,3,3,0,2,1
경상북도,경상북도 포항시 북구 죽도동(오거리 인근),36.032785462661,129.365992170716,22,35,0,8,27
경상북도,경상북도 포항시 남구 상도동(한전앞교차로 인근),36.01013146208,129.348018233062,21,49,0,7,31
경상북도,경상북도 포항시 남구 대도동(상공회의소사거리 인근),36.017831563558,129.360779139857,21,33,0,5,26
경상북도,경상북도 경주시 황오동(남영곡물상회 인근),35.841795992778,129.216877013928,15,21,0,5,16
경상북도,경상북도 경주시 용강동(용강네거리 인근),35.867587993278,129.223793013603,14,23,0,6,14
경상북도,경상북도 경주시 서악동(터미널네거리 인근),35.838309993899,129.202616014579,13,20,0,2,18
경상북도,경상북도 김천시 신음동(신음동3941 인근),36.133216109119,128.117769097667,13,18,0,3,14
경상북도,경상북도 김천시 신음동(직지교사거리 인근),36.128341087555,128.118154231434,11,19,0,7,12
경상북도,경상북도 김천시 평화동(성내교회 인근),36.124495306796,128.117940075875,9,9,0,5,4
경상북도,경상북도 안동시 옥동(옥동사거리 인근),36.563366588571,128.702697168547,21,34,0,4,29
경상북도,경상북도 안동시 운흥동(안동역삼거리 인근),36.563143151109,128.732876139331,11,19,0,7,9
경상북도,경상북도 안동시 당북동(제일생명사거리 인근),36.56344230699,128.720741606748,11,16,0,3,12
경상북도,경상북도 구미시 송정동(금오산네거리 인근),36.126598042249,128.336781900267,18,26,0,7,19
경상북도,경상북도 구미시 송정동(상공회의소네거리 인근),36.117617702778,128.351781493024,18,32,0,7,25
경상북도,경상북도 구미시 진평동(인동사거리 인근),36.105914299789,128.419664635018,16,25,0,2,22
경상북도,경상북도 영주시 가흥동(꽃동산회전교차로 인근),36.814139712746,128.618819544392,16,16,0,10,6
경상북도,경상북도 영주시 하망동(하망동3455 인근),36.825594320989,128.625735134874,10,14,0,2,11
경상북도,경상북도 영주시 하망동(동부지구대 인근),36.829452432351,128.634914731735,9,11,1,4,3
경상북도,경상북도 영천시 완산동(금노사거리 인근),35.960469493958,128.93275223305,6,8,0,4,4
경상북도,경상북도 영천시 금호읍(금호강교차로 인근),35.931239525571,128.872231263278,5,5,1,2,2
경상북도,경상북도 영천시 오미동(오미동13556 인근),35.982899472519,128.922820275055,5,7,0,1,6
경상북도,경상북도 상주시 서문동(중앙사거리 인근),36.415666994413,128.15932510657,10,12,1,2,9
경상북도,경상북도 상주시 서성동(냉림동2992 인근),36.42001047528,128.162652855347,8,8,0,5,2
경상북도,경상북도 상주시 무양동(무양동293 인근),36.418370338497,128.151046763499,8,8,0,2,5
경상북도,경상북도 문경시 모전동(모전오거리 인근),36.586683664693,128.191921199605,11,15,0,1,11
경상북도,경상북도 문경시 흥덕동(흥덕동3582 인근),36.604324104047,128.205183240116,9,13,0,1,12
경상북도,경상북도 문경시 점촌동(중앙시장사거리 인근),36.594877867193,128.199040659201,7,7,0,3,2
경상북도,경상북도 경산시 조영동(조영동594 인근),35.837797061974,128.753846377918,22,27,0,1,25
경상북도,경상북도 경산시 중방동(임당네거리 인근),35.83415515033,128.741060294606,14,21,0,6,15
경상북도,경상북도 경산시 압량읍(파스쿠찌대구영남대점 인근),35.839494493665,128.757363919619,14,22,0,3,18
경상북도,경상북도 의성군 의성읍(북원사거리 인근),36.356392931966,128.694105326307,7,10,0,6,4
경상북도,경상북도 의성군 의성읍(후죽리9133 인근),36.349432526468,128.695553857133,6,12,0,3,9
경상북도,경상북도 의성군 의성읍(중리리7122 인근),36.351919515252,128.699356872429,5,7,0,1,6
경상북도,경상북도 영양군 영양읍(농협사거리 인근),36.665780025198,129.114309951488,5,6,0,0,4
경상북도,경상북도 영양군 영양읍(현리1교 인근),36.653899087943,129.109414827376,4,5,1,1,3
경상북도,경상북도 영양군 영양읍(KT&G영양지점 인근),36.662743619892,129.113139513522,4,4,0,2,2
경상북도,경상북도 영덕군 강구면(삼사삼거리 인근),36.351290837876,129.378488045508,6,8,0,0,8
경상북도,경상북도 영덕군 영해면(영해농협본점 인근),36.539027244981,129.406574232749,6,9,0,2,7
경상북도,경상북도 영덕군 영덕읍(남산리307 인근),36.389783627286,129.369587285242,6,10,0,4,6
경상북도,경상북도 청도군 청도읍(고수리47822 인근),35.643822744018,128.742839048393,6,7,0,1,5
경상북도,경상북도 청도군 청도읍(청도어린이도서관 인근),35.647717962308,128.73648985723,6,6,0,2,4
경상북도,경상북도 청도군 풍각면(풍각삼거리 인근),35.64108940035,128.61591398235,5,6,0,0,5
경상북도,경상북도 고령군 대가야읍(고령광장앞교차로 인근),35.729352087321,128.271373700638,7,10,0,1,9
경상북도,경상북도 고령군 대가야읍(대가야지구대 인근),35.725271036721,128.267493518113,4,4,0,1,3
경상북도,경상북도 고령군 대가야읍(장기삼거리 인근),35.729215223096,128.274049438233,3,8,0,0,8
경상북도,경상북도 성주군 성주읍(경산네거리 인근),35.918192119059,128.286715762425,11,13,0,4,9
경상북도,경상북도 성주군 성주읍(경산2교북측 인근),35.91345480978,128.28466796116,9,12,0,1,11
경상북도,경상북도 성주군 성주읍(성산리2021 인근),35.917929445975,128.293198407583,7,10,0,2,7
경상북도,경상북도 칠곡군 왜관읍(중앙교 인근),35.979794922884,128.39864405688,17,26,0,3,21
경상북도,경상북도 칠곡군 왜관읍(왜관IC 인근),35.987990650634,128.396500325832,12,16,0,0,11
경상북도,경상북도 칠곡군 왜관읍(왜관지하도서측 인근),35.996245129296,128.399068723046,9,9,0,1,8
경상북도,경상북도 예천군 호명면(제2행정타운네거리 인근),36.575205210925,128.472753168527,6,9,0,4,5
경상북도,경상북도 예천군 호명면(금능리772 인근),36.577943973009,128.472822338983,4,6,0,1,5
경상북도,경상북도 예천군 풍양면(낙상리8914 인근),36.50632093194,128.300623419937,3,5,0,0,4
경상북도,경상북도 봉화군 봉화읍(커피비 인근),36.890334496106,128.740484700618,4,5,0,1,4
경상북도,경상북도 봉화군 봉화읍(내성리4128 인근),36.888777839792,128.731824543177,4,6,0,1,5
경상북도,경상북도 울진군 평해읍(학곡1교차로 인근),36.703775872624,129.442878042642,3,5,0,2,3
경상남도,경상남도 창원시 성산구 상남동(상남숯불장어앞교차로 인근),35.221677210138,128.683942336077,24,27,0,8,9
경상남도,경상남도 창원시 마산합포구 해운동(월영광장교차로 인근),35.180555382229,128.558373872161,21,26,0,6,15
경상남도,경상남도 창원시 진해구 석동(서부교회 인근),35.158863993483,128.698859012241,21,34,0,3,31
경상남도,경상남도 진주시 칠암동(진주정토회진주정토법 인근),35.185104649564,128.088043574953,12,15,0,11,4
경상남도,경상남도 진주시 옥봉동(구부산교통사거리 인근),35.194169776218,128.088204255024,10,12,0,5,7
경상남도,경상남도 진주시 가좌동(개양오거리 인근),35.159114243333,128.107684951001,9,11,0,3,8
경상남도,경상남도 통영시 무전동(무전동1010 인근),34.857524952126,128.428495842612,26,37,0,8,28
경상남도,경상남도 통영시 무전동(KEB하나은행통영지점 인근),34.859970586485,128.427598419035,18,25,0,6,18
경상남도,경상남도 통영시 항남동(동아인쇄광고석사 인근),34.842136836058,128.420275763919,17,21,0,11,7
경상남도,경상남도 사천시 사천읍(수석5리사거리 인근),35.080246438329,128.083076788365,15,29,0,4,21
경상남도,경상남도 사천시 정동면(사천여고오거리 인근),35.079864215668,128.086485044451,14,20,0,2,17
경상남도,경상남도 사천시 사천읍(수석리2523 인근),35.08314287585,128.085997014752,11,20,0,4,12
경상남도,경상남도 김해시 외동(중앙사거리 인근),35.234536385848,128.866700684504,25,34,0,7,27
경상남도,경상남도 김해시 삼계동(스타벅스김해삼계점 인근),35.261431220477,128.871922886648,24,33,0,9,23
경상남도,경상남도 김해시 부원동(김해외국인력지원센터 인근),35.2335231188,128.881557231098,20,21,0,7,14
경상남도,경상남도 밀양시 상남면(예림사거리 인근),35.469730087471,128.762677232079,13,21,0,4,17
경상남도,경상남도 밀양시 삼문동(남천교 인근),35.487975247157,128.748473049201,10,17,0,6,10
경상남도,경상남도 밀양시 내이동(신촌오거리 인근),35.501288087672,128.741580607268,10,11,0,2,9
경상남도,경상남도 거제시 고현동(한국SGI거제평화문화회 인근),34.891611681345,128.622779450017,21,24,1,6,15
경상남도,경상남도 거제시 고현동(파출소앞 인근),34.8872257228,128.624515490503,17,22,0,3,19
경상남도,경상남도 거제시 고현동(8번교차로 인근),34.892828992874,128.630589076331,15,26,0,9,17
경상남도,경상남도 양산시 중부동(중부동69815 인근),35.335438566637,129.027765096412,22,26,0,9,14
경상남도,경상남도 양산시 덕계동(천불사입구교차로 인근),35.373720616112,129.152368386342,18,27,1,2,19
경상남도,경상남도 양산시 명동(76번교차로 인근),35.406578837241,129.163899482827,14,17,0,5,10
경상남도,경상남도 의령군 의령읍(의병사거리 인근),35.316975609138,128.262191111733,8,8,0,3,4
경상남도,경상남도 의령군 부림면(신반시외버스터미널 인근),35.466096399228,128.324480075797,6,7,0,1,5
경상남도,경상남도 의령군 의령읍(서부삼거리 인근),35.315819337294,128.258478419845,3,3,0,1,2
경상남도,경상남도 함안군 가야읍(말산리4222 인근),35.275502838787,128.405872599744,9,9,0,6,2
경상남도,경상남도 함안군 가야읍(함주교 인근),35.280912618824,128.403105232024,8,12,0,3,9
경상남도,경상남도 함안군 칠원읍(용산교 인근),35.30645043674,128.516663829176,6,6,0,3,3
경상남도,경상남도 창녕군 남지읍(남지리5151 인근),35.392765229931,128.481331236751,6,10,0,3,6
경상남도,경상남도 창녕군 부곡면(원앙삼거리 인근),35.442700492133,128.573013939347,5,5,0,4,1
경상남도,경상남도 창녕군 창녕읍(교리1073 인근),35.542814722018,128.497762564595,5,6,0,4,2
경상남도,경상남도 고성군 고성읍(동외리28725 인근),34.976204414911,128.326033928925,18,20,1,9,10
경상남도,경상남도 고성군 고성읍(고성성당 인근),34.974516743562,128.321887668483,8,9,0,3,6
경상남도,경상남도 고성군 고성읍(창원지방법원통영지원 인근),34.971929765455,128.327619035293,5,6,0,1,5
경상남도,경상남도 남해군 남해읍(창원지방법원진주지원 인근),34.840937044221,127.893940555014,7,11,0,7,1
경상남도,경상남도 남해군 남해읍(남변사거리 인근),34.833481087095,127.899326543486,4,5,0,3,1
경상남도,경상남도 남해군 남해읍(남해군산림조합 인근),34.835203180894,127.894716012535,4,5,0,0,3
경상남도,경상남도 하동군 금남면(계천사거리 인근),34.996205587227,127.811401480894,5,8,0,2,6
경상남도,경상남도 하동군 진교면(수협은행진교지점 인근),35.026356836407,127.903884481185,4,4,0,4,0
경상남도,경상남도 하동군 화개면(영남순복음교회 인근),35.246409553861,127.641876294855,4,7,0,2,5
경상남도,경상남도 산청군 신안면(원지삼거리 인근),35.303435649338,127.972410544013,6,9,0,3,6
경상남도,경상남도 산청군 산청읍(옥산리1601 인근),35.414647390964,127.875414796057,6,8,0,1,5
경상남도,경상남도 산청군 산청읍(산청리1684 인근),35.416717307457,127.877332623703,4,6,0,3,3
경상남도,경상남도 함양군 함양읍(교산리1111 인근),35.521006813511,127.730264820366,10,13,0,1,11
경상남도,경상남도 함양군 함양읍(주차장사거리앞교차로 인근),35.521559617779,127.733542780875,7,9,0,4,2
경상남도,경상남도 함양군 함양읍(함양3교 인근),35.519287680279,127.722653669032,4,7,0,1,6
경상남도,경상남도 거창군 거창읍(대동로타리교차로 인근),35.687759183733,127.915834565514,12,13,0,5,7
경상남도,경상남도 거창군 거창읍(김천사거리 인근),35.680384274408,127.912053294925,8,9,0,4,4
경상남도,경상남도 거창군 거창읍(중앙교사거리 인근),35.68501092211,127.917024055617,6,8,0,5,3
경상남도,경상남도 합천군 합천읍(봄봄테이크아웃 인근),35.567106555319,128.161125481857,8,8,0,4,2
경상남도,경상남도 합천군 합천읍(중앙교차로 인근),35.568207837218,128.163284825136,6,8,0,6,1
경상남도,경상남도 합천군 가회면(합천가회우체국 인근),35.435543149496,128.033492357088,4,9,0,3,6
제주도,제주특별자치도 제주시 연동(노형동952 인근),33.483905648069,126.484824557403,33,48,0,4,32
제주도,제주특별자치도 제주시 연동(그랜드호텔사거리 인근),33.485884898511,126.489978636801,25,28,0,6,20
제주도,제주특별자치도 제주시 용담이동(용문로4 인근),33.505477928805,126.496260104516,24,36,0,1,31
제주도,제주특별자치도 서귀포시 서홍동(중앙로터리 인근),33.252711737904,126.561123952605,31,59,0,7,47
제주도,제주특별자치도 서귀포시 서귀동(천지동사무소앞교차로 인근),33.247607008804,126.561943146855,16,23,1,5,13
제주도,제주특별자치도 서귀포시 서귀동(동문로터리 인근),33.248633049823,126.567766213936,15,19,0,2,15
